Week,County,Sales
9/24/2011,TOMPKINS    ,5455
9/24/2011,ULSTER      ,17490
9/24/2011,WARREN      ,7353
9/24/2011,WASHINGTON  ,4147
9/24/2011,WAYNE       ,6951
9/24/2011,WESTCHESTER ,119447
9/24/2011,WYOMING     ,2845
9/24/2011,YATES       ,1378
10/1/2011,ALBANY      ,30832
10/1/2011,ALLEGANY    ,2728
10/1/2011,BRONX       ,134499
10/1/2011,BROOME      ,15884
10/1/2011,CATTARAUGUS ,5446
10/1/2011,CAYUGA      ,6982
10/1/2011,CHAUTAUQUA  ,9849
10/1/2011,CHEMUNG     ,7056
10/1/2011,CHENANGO    ,3701
10/1/2011,CLINTON     ,5512
10/1/2011,COLUMBIA    ,6676
10/1/2011,CORTLAND    ,3924
10/1/2011,DELAWARE    ,4701
10/1/2011,DUTCHESS    ,33830
10/1/2011,ERIE        ,82377
10/1/2011,ESSEX       ,2959
10/1/2011,FRANKLIN    ,3303
10/1/2011,FULTON      ,5204
10/1/2011,GENESEE     ,4798
10/1/2011,GREENE      ,5850
10/1/2011,HAMILTON    ,482
10/1/2011,HERKIMER    ,4657
10/1/2011,JEFFERSON   ,7691
10/1/2011,KINGS       ,243483
10/1/2011,LEWIS       ,1651
10/1/2011,LIVINGSTON  ,4725
10/1/2011,MADISON     ,5108
10/1/2011,MONROE      ,69623
10/1/2011,MONTGOMERY  ,5422
10/1/2011,NASSAU      ,220353
10/1/2011,NEW YORK    ,239642
10/1/2011,NIAGARA     ,16380
10/1/2011,ONEIDA      ,18885
10/1/2011,ONONDAGA    ,42632
10/1/2011,ONTARIO     ,9887
10/1/2011,ORANGE      ,45610
10/1/2011,ORLEANS     ,2923
10/1/2011,OSWEGO      ,10044
10/1/2011,OTSEGO      ,4553
10/1/2011,PUTNAM      ,16474
10/1/2011,QUEENS      ,276510
10/1/2011,RENSSELAER  ,14968
10/1/2011,RICHMOND    ,68976
10/1/2011,ROCKLAND    ,45225
10/1/2011,SARATOGA    ,21248
10/1/2011,SCHENECTADY ,203364
10/1/2011,SCHOHARIE   ,2486
10/1/2011,SCHUYLER    ,1611
10/1/2011,SENECA      ,2781
10/1/2011,ST. LAWRENCE,7661
10/1/2011,STEUBEN     ,7276
10/1/2011,SUFFOLK     ,230674
10/1/2011,SULLIVAN    ,8904
10/1/2011,TIOGA       ,3302
10/1/2011,TOMPKINS    ,6222
10/1/2011,ULSTER      ,19644
10/1/2011,WARREN      ,8261
10/1/2011,WASHINGTON  ,4416
10/1/2011,WAYNE       ,7698
10/1/2011,WESTCHESTER ,134751
10/1/2011,WYOMING     ,3119
10/1/2011,YATES       ,1421
10/8/2011,ALBANY      ,33678
10/8/2011,ALLEGANY    ,2774
10/8/2011,BRONX       ,146744
10/8/2011,BROOME      ,18123
10/8/2011,CATTARAUGUS ,6085
10/8/2011,CAYUGA      ,7964
10/8/2011,CHAUTAUQUA  ,10651
10/8/2011,CHEMUNG     ,8062
10/8/2011,CHENANGO    ,3852
10/8/2011,CLINTON     ,6022
10/8/2011,COLUMBIA    ,7370
10/8/2011,CORTLAND    ,4100
10/8/2011,DELAWARE    ,5677
10/8/2011,DUTCHESS    ,37644
10/8/2011,ERIE        ,90327
10/8/2011,ESSEX       ,3502
10/8/2011,FRANKLIN    ,3595
10/8/2011,FULTON      ,5896
10/8/2011,GENESEE     ,5419
10/8/2011,GREENE      ,6468
10/8/2011,HAMILTON    ,596
10/8/2011,HERKIMER    ,4847
10/8/2011,JEFFERSON   ,9069
10/8/2011,KINGS       ,270209
10/8/2011,LEWIS       ,1834
10/8/2011,LIVINGSTON  ,5080
10/8/2011,MADISON     ,5563
10/8/2011,MONROE      ,75791
10/8/2011,MONTGOMERY  ,6020
10/8/2011,NASSAU      ,249912
10/8/2011,NEW YORK    ,279567
10/8/2011,NIAGARA     ,18411
10/8/2011,ONEIDA      ,20962
10/8/2011,ONONDAGA    ,48566
10/8/2011,ONTARIO     ,10817
10/8/2011,ORANGE      ,50356
10/8/2011,ORLEANS     ,3413
10/8/2011,OSWEGO      ,11429
10/8/2011,OTSEGO      ,5102
10/8/2011,PUTNAM      ,18662
10/8/2011,QUEENS      ,306511
10/8/2011,RENSSELAER  ,16641
10/8/2011,RICHMOND    ,79718
10/8/2011,ROCKLAND    ,51752
10/8/2011,SARATOGA    ,23154
10/8/2011,SCHENECTADY ,204015
10/8/2011,SCHOHARIE   ,2434
10/8/2011,SCHUYLER    ,1543
10/8/2011,SENECA      ,3245
10/8/2011,ST. LAWRENCE,8904
10/8/2011,STEUBEN     ,8528
10/8/2011,SUFFOLK     ,262821
10/8/2011,SULLIVAN    ,10007
10/8/2011,TIOGA       ,3734
10/8/2011,TOMPKINS    ,6820
10/8/2011,ULSTER      ,21275
10/8/2011,WARREN      ,8879
10/8/2011,WASHINGTON  ,4763
10/8/2011,WAYNE       ,8234
10/8/2011,WESTCHESTER ,150018
10/8/2011,WYOMING     ,3490
10/8/2011,YATES       ,1510
10/15/2011,ALBANY      ,31860
10/15/2011,ALLEGANY    ,2904
10/15/2011,BRONX       ,140955
10/15/2011,BROOME      ,17216
10/15/2011,CATTARAUGUS ,5670
10/15/2011,CAYUGA      ,7792
10/15/2011,CHAUTAUQUA  ,10143
10/15/2011,CHEMUNG     ,7482
10/15/2011,CHENANGO    ,3637
10/15/2011,CLINTON     ,5957
10/15/2011,COLUMBIA    ,6983
10/15/2011,CORTLAND    ,3962
10/15/2011,DELAWARE    ,5376
10/15/2011,DUTCHESS    ,36266
10/15/2011,ERIE        ,87283
10/15/2011,ESSEX       ,3050
10/15/2011,FRANKLIN    ,3364
10/15/2011,FULTON      ,5548
10/15/2011,GENESEE     ,4815
10/15/2011,GREENE      ,5575
10/15/2011,HAMILTON    ,538
10/15/2011,HERKIMER    ,4880
10/15/2011,JEFFERSON   ,8737
10/15/2011,KINGS       ,259508
10/15/2011,LEWIS       ,1933
10/15/2011,LIVINGSTON  ,4814
10/15/2011,MADISON     ,5477
10/15/2011,MONROE      ,72931
10/15/2011,MONTGOMERY  ,5681
10/15/2011,NASSAU      ,237519
10/15/2011,NEW YORK    ,258724
10/15/2011,NIAGARA     ,17747
10/15/2011,ONEIDA      ,20159
10/15/2011,ONONDAGA    ,46619
10/15/2011,ONTARIO     ,10865
10/15/2011,ORANGE      ,49482
10/15/2011,ORLEANS     ,3128
10/15/2011,OSWEGO      ,10638
10/15/2011,OTSEGO      ,4619
10/15/2011,PUTNAM      ,18443
10/15/2011,QUEENS      ,292849
10/15/2011,RENSSELAER  ,16076
10/15/2011,RICHMOND    ,76311
10/15/2011,ROCKLAND    ,47323
10/15/2011,SARATOGA    ,21916
10/15/2011,SCHENECTADY ,203842
10/15/2011,SCHOHARIE   ,2390
10/15/2011,SCHUYLER    ,1658
10/15/2011,SENECA      ,2984
10/15/2011,ST. LAWRENCE,8516
10/15/2011,STEUBEN     ,7959
10/15/2011,SUFFOLK     ,252169
10/15/2011,SULLIVAN    ,9628
10/15/2011,TIOGA       ,3731
10/15/2011,TOMPKINS    ,6463
10/15/2011,ULSTER      ,20769
10/15/2011,WARREN      ,8266
10/15/2011,WASHINGTON  ,4832
10/15/2011,WAYNE       ,8145
10/15/2011,WESTCHESTER ,143956
10/15/2011,WYOMING     ,3203
10/15/2011,YATES       ,1421
10/22/2011,ALBANY      ,33304
10/22/2011,ALLEGANY    ,2918
10/22/2011,BRONX       ,141701
10/22/2011,BROOME      ,17264
10/22/2011,CATTARAUGUS ,5765
10/22/2011,CAYUGA      ,7946
10/22/2011,CHAUTAUQUA  ,10781
10/22/2011,CHEMUNG     ,7919
10/22/2011,CHENANGO    ,4001
10/22/2011,CLINTON     ,5924
10/22/2011,COLUMBIA    ,7107
10/22/2011,CORTLAND    ,4116
10/22/2011,DELAWARE    ,5341
10/22/2011,DUTCHESS    ,37231
10/22/2011,ERIE        ,88987
10/22/2011,ESSEX       ,3343
10/22/2011,FRANKLIN    ,3648
10/22/2011,FULTON      ,5535
10/22/2011,GENESEE     ,5103
10/22/2011,GREENE      ,6133
10/22/2011,HAMILTON    ,476
10/22/2011,HERKIMER    ,4962
10/22/2011,JEFFERSON   ,8569
10/22/2011,KINGS       ,258175
10/22/2011,LEWIS       ,2020
10/22/2011,LIVINGSTON  ,5118
10/22/2011,MADISON     ,5705
10/22/2011,MONROE      ,75072
10/22/2011,MONTGOMERY  ,5735
10/22/2011,NASSAU      ,241241
10/22/2011,NEW YORK    ,260719
10/22/2011,NIAGARA     ,18152
10/22/2011,ONEIDA      ,20934
10/22/2011,ONONDAGA    ,47960
10/22/2011,ONTARIO     ,11231
10/22/2011,ORANGE      ,49646
10/22/2011,ORLEANS     ,3288
10/22/2011,OSWEGO      ,11257
10/22/2011,OTSEGO      ,4947
10/22/2011,PUTNAM      ,18656
10/22/2011,QUEENS      ,295636
10/22/2011,RENSSELAER  ,16560
10/22/2011,RICHMOND    ,77363
10/22/2011,ROCKLAND    ,48754
10/22/2011,SARATOGA    ,22971
10/22/2011,SCHENECTADY ,203868
10/22/2011,SCHOHARIE   ,3270
10/22/2011,SCHUYLER    ,1682
10/22/2011,SENECA      ,3101
10/22/2011,ST. LAWRENCE,8505
10/22/2011,STEUBEN     ,8320
10/22/2011,SUFFOLK     ,255170
10/22/2011,SULLIVAN    ,9860
10/22/2011,TIOGA       ,3723
10/22/2011,TOMPKINS    ,6560
10/22/2011,ULSTER      ,21362
10/22/2011,WARREN      ,8516
10/22/2011,WASHINGTON  ,5076
10/22/2011,WAYNE       ,8770
10/22/2011,WESTCHESTER ,146473
10/22/2011,WYOMING     ,3152
10/22/2011,YATES       ,1410
10/29/2011,ALBANY      ,34519
10/29/2011,ALLEGANY    ,3037
10/29/2011,BRONX       ,140071
10/29/2011,BROOME      ,17853
10/29/2011,CATTARAUGUS ,5662
10/29/2011,CAYUGA      ,8053
10/29/2011,CHAUTAUQUA  ,10915
10/29/2011,CHEMUNG     ,8346
10/29/2011,CHENANGO    ,3859
10/29/2011,CLINTON     ,5948
10/29/2011,COLUMBIA    ,7209
10/29/2011,CORTLAND    ,4234
10/29/2011,DELAWARE    ,5133
10/29/2011,DUTCHESS    ,36055
10/29/2011,ERIE        ,88826
10/29/2011,ESSEX       ,3030
10/29/2011,FRANKLIN    ,3572
10/29/2011,FULTON      ,5863
10/29/2011,GENESEE     ,5177
10/29/2011,GREENE      ,6379
10/29/2011,HAMILTON    ,474
10/29/2011,HERKIMER    ,4980
10/29/2011,JEFFERSON   ,8686
10/29/2011,KINGS       ,262800
10/29/2011,LEWIS       ,2083
10/29/2011,LIVINGSTON  ,5187
10/29/2011,MADISON     ,5606
10/29/2011,MONROE      ,76710
10/29/2011,MONTGOMERY  ,6059
10/29/2011,NASSAU      ,241502
10/29/2011,NEW YORK    ,265704
10/29/2011,NIAGARA     ,18567
10/29/2011,ONEIDA      ,20642
10/29/2011,ONONDAGA    ,48297
10/29/2011,ONTARIO     ,11168
10/29/2011,ORANGE      ,48289
10/29/2011,ORLEANS     ,3267
10/29/2011,OSWEGO      ,11547
10/29/2011,OTSEGO      ,5036
10/29/2011,PUTNAM      ,17291
10/29/2011,QUEENS      ,294279
10/29/2011,RENSSELAER  ,16935
10/29/2011,RICHMOND    ,77166
10/29/2011,ROCKLAND    ,47953
10/29/2011,SARATOGA    ,24636
10/29/2011,SCHENECTADY ,203845
10/29/2011,SCHOHARIE   ,2736
10/29/2011,SCHUYLER    ,1830
10/29/2011,SENECA      ,3103
10/29/2011,ST. LAWRENCE,8748
10/29/2011,STEUBEN     ,8730
10/29/2011,SUFFOLK     ,257971
10/29/2011,SULLIVAN    ,9719
10/29/2011,TIOGA       ,4222
10/29/2011,TOMPKINS    ,6862
10/29/2011,ULSTER      ,21640
10/29/2011,WARREN      ,9054
10/29/2011,WASHINGTON  ,5041
10/29/2011,WAYNE       ,8478
10/29/2011,WESTCHESTER ,143410
10/29/2011,WYOMING     ,3448
10/29/2011,YATES       ,1547
11/5/2011,ALBANY      ,29291
11/5/2011,ALLEGANY    ,2783
11/5/2011,BRONX       ,130499
11/5/2011,BROOME      ,15546
11/5/2011,CATTARAUGUS ,5350
11/5/2011,CAYUGA      ,7167
11/5/2011,CHAUTAUQUA  ,9455
11/5/2011,CHEMUNG     ,6473
11/5/2011,CHENANGO    ,3242
11/5/2011,CLINTON     ,5303
11/5/2011,COLUMBIA    ,6528
11/5/2011,CORTLAND    ,3629
11/5/2011,DELAWARE    ,4517
11/5/2011,DUTCHESS    ,31855
11/5/2011,ERIE        ,79222
11/5/2011,ESSEX       ,2569
11/5/2011,FRANKLIN    ,3322
11/5/2011,FULTON      ,4897
11/5/2011,GENESEE     ,4884
11/5/2011,GREENE      ,5312
11/5/2011,HAMILTON    ,415
11/5/2011,HERKIMER    ,4339
11/5/2011,JEFFERSON   ,7464
11/5/2011,KINGS       ,237087
11/5/2011,LEWIS       ,1610
11/5/2011,LIVINGSTON  ,4693
11/5/2011,MADISON     ,4780
11/5/2011,MONROE      ,67700
11/5/2011,MONTGOMERY  ,5185
11/5/2011,NASSAU      ,211715
11/5/2011,NEW YORK    ,236112
11/5/2011,NIAGARA     ,16073
11/5/2011,ONEIDA      ,18216
11/5/2011,ONONDAGA    ,40657
11/5/2011,ONTARIO     ,9788
11/5/2011,ORANGE      ,43322
11/5/2011,ORLEANS     ,2978
11/5/2011,OSWEGO      ,9416
11/5/2011,OTSEGO      ,4387
11/5/2011,PUTNAM      ,14614
11/5/2011,QUEENS      ,264991
11/5/2011,RENSSELAER  ,14682
11/5/2011,RICHMOND    ,67034
11/5/2011,ROCKLAND    ,43533
11/5/2011,SARATOGA    ,20192
11/5/2011,SCHENECTADY ,201229
11/5/2011,SCHOHARIE   ,2243
11/5/2011,SCHUYLER    ,1439
11/5/2011,SENECA      ,2904
11/5/2011,ST. LAWRENCE,7516
11/5/2011,STEUBEN     ,7708
11/5/2011,SUFFOLK     ,219616
11/5/2011,SULLIVAN    ,7964
11/5/2011,TIOGA       ,3450
11/5/2011,TOMPKINS    ,5871
11/5/2011,ULSTER      ,18821
11/5/2011,WARREN      ,7732
11/5/2011,WASHINGTON  ,4531
11/5/2011,WAYNE       ,7600
11/5/2011,WESTCHESTER ,127971
11/5/2011,WYOMING     ,3077
11/5/2011,YATES       ,1355
11/12/2011,ALBANY      ,28703
11/12/2011,ALLEGANY    ,2808
11/12/2011,BRONX       ,123838
11/12/2011,BROOME      ,14936
11/12/2011,CATTARAUGUS ,5020
11/12/2011,CAYUGA      ,6745
11/12/2011,CHAUTAUQUA  ,9104
11/12/2011,CHEMUNG     ,6282
11/12/2011,CHENANGO    ,3205
11/12/2011,CLINTON     ,5206
11/12/2011,COLUMBIA    ,6555
11/12/2011,CORTLAND    ,3506
11/12/2011,DELAWARE    ,4663
11/12/2011,DUTCHESS    ,31598
11/12/2011,ERIE        ,77412
11/12/2011,ESSEX       ,2649
11/12/2011,FRANKLIN    ,3073
11/12/2011,FULTON      ,4854
11/12/2011,GENESEE     ,4250
11/12/2011,GREENE      ,4993
11/12/2011,HAMILTON    ,458
11/12/2011,HERKIMER    ,4347
11/12/2011,JEFFERSON   ,7078
11/12/2011,KINGS       ,226297
11/12/2011,LEWIS       ,1648
11/12/2011,LIVINGSTON  ,4619
11/12/2011,MADISON     ,4654
11/12/2011,MONROE      ,64792
11/12/2011,MONTGOMERY  ,5222
11/12/2011,NASSAU      ,200861
11/12/2011,NEW YORK    ,228255
11/12/2011,NIAGARA     ,15866
11/12/2011,ONEIDA      ,17750
11/12/2011,ONONDAGA    ,39533
11/12/2011,ONTARIO     ,9639
11/12/2011,ORANGE      ,42800
11/12/2011,ORLEANS     ,2804
11/12/2011,OSWEGO      ,9089
11/12/2011,OTSEGO      ,4261
11/12/2011,PUTNAM      ,15640
11/12/2011,QUEENS      ,257899
11/12/2011,RENSSELAER  ,14122
11/12/2011,RICHMOND    ,64109
11/12/2011,ROCKLAND    ,42865
11/12/2011,SARATOGA    ,20075
11/12/2011,SCHENECTADY ,200675
11/12/2011,SCHOHARIE   ,2213
11/12/2011,SCHUYLER    ,1422
11/12/2011,SENECA      ,2636
11/12/2011,ST. LAWRENCE,7407
11/12/2011,STEUBEN     ,7328
11/12/2011,SUFFOLK     ,212553
11/12/2011,SULLIVAN    ,8201
11/12/2011,TIOGA       ,3554
11/12/2011,TOMPKINS    ,5778
11/12/2011,ULSTER      ,18744
11/12/2011,WARREN      ,8060
11/12/2011,WASHINGTON  ,4472
11/12/2011,WAYNE       ,7067
11/12/2011,WESTCHESTER ,125613
11/12/2011,WYOMING     ,3033
11/12/2011,YATES       ,1351
11/19/2011,ALBANY      ,28598
11/19/2011,ALLEGANY    ,2671
11/19/2011,BRONX       ,118364
11/19/2011,BROOME      ,14422
11/19/2011,CATTARAUGUS ,4962
11/19/2011,CAYUGA      ,6640
11/19/2011,CHAUTAUQUA  ,8881
11/19/2011,CHEMUNG     ,6317
11/19/2011,CHENANGO    ,3213
11/19/2011,CLINTON     ,4914
11/19/2011,COLUMBIA    ,6352
11/19/2011,CORTLAND    ,3440
11/19/2011,DELAWARE    ,4826
11/19/2011,DUTCHESS    ,31427
11/19/2011,ERIE        ,77104
11/19/2011,ESSEX       ,2572
11/19/2011,FRANKLIN    ,3103
11/19/2011,FULTON      ,4702
11/19/2011,GENESEE     ,4404
11/19/2011,GREENE      ,5457
11/19/2011,HAMILTON    ,330
11/19/2011,HERKIMER    ,4057
11/19/2011,JEFFERSON   ,7019
11/19/2011,KINGS       ,217272
11/19/2011,LEWIS       ,1612
11/19/2011,LIVINGSTON  ,4480
11/19/2011,MADISON     ,4570
11/19/2011,MONROE      ,64121
11/19/2011,MONTGOMERY  ,4998
11/19/2011,NASSAU      ,197041
11/19/2011,NEW YORK    ,220692
11/19/2011,NIAGARA     ,15090
11/19/2011,ONEIDA      ,17120
11/19/2011,ONONDAGA    ,39354
11/19/2011,ONTARIO     ,9327
11/19/2011,ORANGE      ,41837
11/19/2011,ORLEANS     ,2887
11/19/2011,OSWEGO      ,9117
11/19/2011,OTSEGO      ,4375
11/19/2011,PUTNAM      ,15026
11/19/2011,QUEENS      ,249628
11/19/2011,RENSSELAER  ,14110
11/19/2011,RICHMOND    ,63338
11/19/2011,ROCKLAND    ,41912
11/19/2011,SARATOGA    ,19762
11/19/2011,SCHENECTADY ,199713
11/19/2011,SCHOHARIE   ,2381
11/19/2011,SCHUYLER    ,1332
11/19/2011,SENECA      ,2772
11/19/2011,ST. LAWRENCE,7194
11/19/2011,STEUBEN     ,7217
11/19/2011,SUFFOLK     ,205072
11/19/2011,SULLIVAN    ,7799
11/19/2011,TIOGA       ,3228
11/19/2011,TOMPKINS    ,5591
11/19/2011,ULSTER      ,18791
11/19/2011,WARREN      ,7418
11/19/2011,WASHINGTON  ,4227
11/19/2011,WAYNE       ,6888
11/19/2011,WESTCHESTER ,122122
11/19/2011,WYOMING     ,2840
11/19/2011,YATES       ,1332
11/26/2011,ALBANY      ,27932
11/26/2011,ALLEGANY    ,2742
11/26/2011,BRONX       ,120324
11/26/2011,BROOME      ,14832
11/26/2011,CATTARAUGUS ,5116
11/26/2011,CAYUGA      ,6666
11/26/2011,CHAUTAUQUA  ,8841
11/26/2011,CHEMUNG     ,6306
11/26/2011,CHENANGO    ,3078
11/26/2011,CLINTON     ,4286
11/26/2011,COLUMBIA    ,6722
11/26/2011,CORTLAND    ,3401
11/26/2011,DELAWARE    ,4941
11/26/2011,DUTCHESS    ,31401
11/26/2011,ERIE        ,75151
11/26/2011,ESSEX       ,2446
11/26/2011,FRANKLIN    ,2735
11/26/2011,FULTON      ,4821
11/26/2011,GENESEE     ,4349
11/26/2011,GREENE      ,5440
11/26/2011,HAMILTON    ,472
11/26/2011,HERKIMER    ,4168
11/26/2011,JEFFERSON   ,6645
11/26/2011,KINGS       ,218079
11/26/2011,LEWIS       ,1523
11/26/2011,LIVINGSTON  ,4696
11/26/2011,MADISON     ,4455
11/26/2011,MONROE      ,64695
11/26/2011,MONTGOMERY  ,4950
11/26/2011,NASSAU      ,197591
11/26/2011,NEW YORK    ,207345
11/26/2011,NIAGARA     ,15526
11/26/2011,ONEIDA      ,17123
11/26/2011,ONONDAGA    ,38786
11/26/2011,ONTARIO     ,9644
11/26/2011,ORANGE      ,43191
11/26/2011,ORLEANS     ,2810
11/26/2011,OSWEGO      ,8579
11/26/2011,OTSEGO      ,4144
11/26/2011,PUTNAM      ,15404
11/26/2011,QUEENS      ,251221
11/26/2011,RENSSELAER  ,13603
11/26/2011,RICHMOND    ,64186
11/26/2011,ROCKLAND    ,42690
11/26/2011,SARATOGA    ,19419
11/26/2011,SCHENECTADY ,199657
11/26/2011,SCHOHARIE   ,2524
11/26/2011,SCHUYLER    ,1259
11/26/2011,SENECA      ,2766
11/26/2011,ST. LAWRENCE,6900
11/26/2011,STEUBEN     ,7290
11/26/2011,SUFFOLK     ,207836
11/26/2011,SULLIVAN    ,8438
11/26/2011,TIOGA       ,3162
11/26/2011,TOMPKINS    ,5316
11/26/2011,ULSTER      ,18592
11/26/2011,WARREN      ,7231
11/26/2011,WASHINGTON  ,4333
11/26/2011,WAYNE       ,6745
11/26/2011,WESTCHESTER ,121246
11/26/2011,WYOMING     ,2839
11/26/2011,YATES       ,1392
12/3/2011,ALBANY      ,29978
12/3/2011,ALLEGANY    ,2627
12/3/2011,BRONX       ,129568
12/3/2011,BROOME      ,15105
12/3/2011,CATTARAUGUS ,5074
12/3/2011,CAYUGA      ,6841
12/3/2011,CHAUTAUQUA  ,9494
12/3/2011,CHEMUNG     ,6811
12/3/2011,CHENANGO    ,3428
12/3/2011,CLINTON     ,5037
12/3/2011,COLUMBIA    ,6445
12/3/2011,CORTLAND    ,3502
12/3/2011,DELAWARE    ,4589
12/3/2011,DUTCHESS    ,33192
12/3/2011,ERIE        ,79685
12/3/2011,ESSEX       ,2508
12/3/2011,FRANKLIN    ,3059
12/3/2011,FULTON      ,4867
12/3/2011,GENESEE     ,4586
12/3/2011,GREENE      ,5235
12/3/2011,HAMILTON    ,404
12/3/2011,HERKIMER    ,4297
12/3/2011,JEFFERSON   ,6911
12/3/2011,KINGS       ,234351
12/3/2011,LEWIS       ,1597
12/3/2011,LIVINGSTON  ,4701
12/3/2011,MADISON     ,4609
12/3/2011,MONROE      ,67239
12/3/2011,MONTGOMERY  ,5267
12/3/2011,NASSAU      ,209592
12/3/2011,NEW YORK    ,238586
12/3/2011,NIAGARA     ,16079
12/3/2011,ONEIDA      ,18042
12/3/2011,ONONDAGA    ,39812
12/3/2011,ONTARIO     ,9986
12/3/2011,ORANGE      ,44601
12/3/2011,ORLEANS     ,2697
12/3/2011,OSWEGO      ,9280
12/3/2011,OTSEGO      ,4398
12/3/2011,PUTNAM      ,15767
12/3/2011,QUEENS      ,268808
12/3/2011,RENSSELAER  ,14621
12/3/2011,RICHMOND    ,67597
12/3/2011,ROCKLAND    ,44421
12/3/2011,SARATOGA    ,20092
12/3/2011,SCHENECTADY ,200281
12/3/2011,SCHOHARIE   ,2344
12/3/2011,SCHUYLER    ,1260
12/3/2011,SENECA      ,2772
12/3/2011,ST. LAWRENCE,7521
12/3/2011,STEUBEN     ,7488
12/3/2011,SUFFOLK     ,216103
12/3/2011,SULLIVAN    ,8292
12/3/2011,TIOGA       ,3503
12/3/2011,TOMPKINS    ,5739
12/3/2011,ULSTER      ,18890
12/3/2011,WARREN      ,7638
12/3/2011,WASHINGTON  ,4700
12/3/2011,WAYNE       ,7096
12/3/2011,WESTCHESTER ,131004
12/3/2011,WYOMING     ,2742
12/3/2011,YATES       ,1351
12/10/2011,ALBANY      ,30005
12/10/2011,ALLEGANY    ,2550
12/10/2011,BRONX       ,127331
12/10/2011,BROOME      ,14565
12/10/2011,CATTARAUGUS ,5145
12/10/2011,CAYUGA      ,6674
12/10/2011,CHAUTAUQUA  ,9565
12/10/2011,CHEMUNG     ,7591
12/10/2011,CHENANGO    ,3670
12/10/2011,CLINTON     ,5051
12/10/2011,COLUMBIA    ,6482
12/10/2011,CORTLAND    ,3473
12/10/2011,DELAWARE    ,4238
12/10/2011,DUTCHESS    ,32632
12/10/2011,ERIE        ,79141
12/10/2011,ESSEX       ,2355
12/10/2011,FRANKLIN    ,3201
12/10/2011,FULTON      ,4873
12/10/2011,GENESEE     ,4425
12/10/2011,GREENE      ,5365
12/10/2011,HAMILTON    ,299
12/10/2011,HERKIMER    ,4092
12/10/2011,JEFFERSON   ,6798
12/10/2011,KINGS       ,231987
12/10/2011,LEWIS       ,1582
12/10/2011,LIVINGSTON  ,4585
12/10/2011,MADISON     ,4616
12/10/2011,MONROE      ,66423
12/10/2011,MONTGOMERY  ,5083
12/10/2011,NASSAU      ,204804
12/10/2011,NEW YORK    ,235850
12/10/2011,NIAGARA     ,15970
12/10/2011,ONEIDA      ,18093
12/10/2011,ONONDAGA    ,39267
12/10/2011,ONTARIO     ,9618
12/10/2011,ORANGE      ,43868
12/10/2011,ORLEANS     ,2900
12/10/2011,OSWEGO      ,8564
12/10/2011,OTSEGO      ,4286
12/10/2011,PUTNAM      ,15734
12/10/2011,QUEENS      ,259939
12/10/2011,RENSSELAER  ,14388
12/10/2011,RICHMOND    ,67850
12/10/2011,ROCKLAND    ,44961
12/10/2011,SARATOGA    ,20341
12/10/2011,SCHENECTADY ,199967
12/10/2011,SCHOHARIE   ,2354
12/10/2011,SCHUYLER    ,1344
12/10/2011,SENECA      ,2775
12/10/2011,ST. LAWRENCE,7409
12/10/2011,STEUBEN     ,7781
12/10/2011,SUFFOLK     ,214264
12/10/2011,SULLIVAN    ,8202
12/10/2011,TIOGA       ,3359
12/10/2011,TOMPKINS    ,5860
12/10/2011,ULSTER      ,18498
12/10/2011,WARREN      ,7560
12/10/2011,WASHINGTON  ,4700
12/10/2011,WAYNE       ,7144
12/10/2011,WESTCHESTER ,128972
12/10/2011,WYOMING     ,2939
12/10/2011,YATES       ,1344
12/17/2011,ALBANY      ,30767
12/17/2011,ALLEGANY    ,2588
12/17/2011,BRONX       ,130708
12/17/2011,BROOME      ,15754
12/17/2011,CATTARAUGUS ,5186
12/17/2011,CAYUGA      ,6812
12/17/2011,CHAUTAUQUA  ,9196
12/17/2011,CHEMUNG     ,6636
12/17/2011,CHENANGO    ,3665
12/17/2011,CLINTON     ,5017
12/17/2011,COLUMBIA    ,6567
12/17/2011,CORTLAND    ,3524
12/17/2011,DELAWARE    ,4355
12/17/2011,DUTCHESS    ,34050
12/17/2011,ERIE        ,80295
12/17/2011,ESSEX       ,2443
12/17/2011,FRANKLIN    ,2951
12/17/2011,FULTON      ,5037
12/17/2011,GENESEE     ,4415
12/17/2011,GREENE      ,5232
12/17/2011,HAMILTON    ,344
12/17/2011,HERKIMER    ,4202
12/17/2011,JEFFERSON   ,7353
12/17/2011,KINGS       ,236122
12/17/2011,LEWIS       ,1500
12/17/2011,LIVINGSTON  ,4659
12/17/2011,MADISON     ,4590
12/17/2011,MONROE      ,68597
12/17/2011,MONTGOMERY  ,5241
12/17/2011,NASSAU      ,214192
12/17/2011,NEW YORK    ,245235
12/17/2011,NIAGARA     ,16031
12/17/2011,ONEIDA      ,17983
12/17/2011,ONONDAGA    ,40979
12/17/2011,ONTARIO     ,9887
12/17/2011,ORANGE      ,45687
12/17/2011,ORLEANS     ,2911
12/17/2011,OSWEGO      ,8769
12/17/2011,OTSEGO      ,4245
12/17/2011,PUTNAM      ,16568
12/17/2011,QUEENS      ,269582
12/17/2011,RENSSELAER  ,14888
12/17/2011,RICHMOND    ,68786
12/17/2011,ROCKLAND    ,45525
12/17/2011,SARATOGA    ,20575
12/17/2011,SCHENECTADY ,200037
12/17/2011,SCHOHARIE   ,2289
12/17/2011,SCHUYLER    ,1311
12/17/2011,SENECA      ,2698
12/17/2011,ST. LAWRENCE,7562
